월,요일,시간대,역명,mean,std
1월,일요일,16-17시,중앙로,118.6125,18.2018
1월,일요일,16-17시,지족,17.4125,2.2139
1월,일요일,16-17시,탄방,30.8625,4.201
1월,일요일,16-17시,판암,37.95,5.0077
1월,일요일,16-17시,현충원,17.8875,3.2251
1월,일요일,17-18시,갈마,36.1625,10.329
1월,일요일,17-18시,갑천,8.9,1.2817
1월,일요일,17-18시,구암,32.0375,7.6813
1월,일요일,17-18시,노은,43.9,8.817
1월,일요일,17-18시,대동,30.85,3.9472
1월,일요일,17-18시,대전,146.525,34.5928
1월,일요일,17-18시,반석,66.55,15.39
1월,일요일,17-18시,서대전네거리,49.125,11.6104
1월,일요일,17-18시,시청,62.6375,7.5092
1월,일요일,17-18시,신흥,15.525,3.361
1월,일요일,17-18시,오룡,29.325,4.1917
1월,일요일,17-18시,용문,77.6375,14.9383
1월,일요일,17-18시,월드컵경기장,24.5,4.4741
1월,일요일,17-18시,월평,37.1875,13.0593
1월,일요일,17-18시,유성온천,107.075,12.14
1월,일요일,17-18시,정부청사,50.875,5.3267
1월,일요일,17-18시,중구청,17.05,2.3519
1월,일요일,17-18시,중앙로,111.1625,14.6617
1월,일요일,17-18시,지족,18.0125,4.8407
1월,일요일,17-18시,탄방,34.175,3.6691
1월,일요일,17-18시,판암,38.3375,7.9995
1월,일요일,17-18시,현충원,17.275,3.584
1월,일요일,18-19시,갈마,27.4875,6.2558
1월,일요일,18-19시,갑천,8.2375,1.811
1월,일요일,18-19시,구암,26.8625,3.8007
1월,일요일,18-19시,노은,40.425,7.0496
1월,일요일,18-19시,대동,25.5375,8.3409
1월,일요일,18-19시,대전,120.0125,25.2771
1월,일요일,18-19시,반석,53.9625,13.4206
1월,일요일,18-19시,서대전네거리,47.65,9.5973
1월,일요일,18-19시,시청,59.7625,7.0969
1월,일요일,18-19시,신흥,13.3125,3.9754
1월,일요일,18-19시,오룡,26.9125,3.1138
1월,일요일,18-19시,용문,59.8,4.8809
1월,일요일,18-19시,월드컵경기장,18.975,3.1558
1월,일요일,18-19시,월평,30.8375,6.5787
1월,일요일,18-19시,유성온천,91.6375,13.9784
1월,일요일,18-19시,정부청사,45.8625,7.1564
1월,일요일,18-19시,중구청,13.475,2.7907
1월,일요일,18-19시,중앙로,97.7,25.6481
1월,일요일,18-19시,지족,16.6625,4.0189
1월,일요일,18-19시,탄방,27.9375,2.8081
1월,일요일,18-19시,판암,26.075,4.7686
1월,일요일,18-19시,현충원,13.55,1.489
1월,일요일,19-20시,갈마,24.9,6.5023
1월,일요일,19-20시,갑천,5.6125,1.715
1월,일요일,19-20시,구암,22.9625,2.4201
1월,일요일,19-20시,노은,30.5875,7.2548
1월,일요일,19-20시,대동,20.525,5.6628
1월,일요일,19-20시,대전,114.6875,34.2388
1월,일요일,19-20시,반석,44.4,14.0761
1월,일요일,19-20시,서대전네거리,35.3875,2.3799
1월,일요일,19-20시,시청,43.6625,8.0904
1월,일요일,19-20시,신흥,11.2125,4.058
1월,일요일,19-20시,오룡,20.825,3.5672
1월,일요일,19-20시,용문,45.3,9.4993
1월,일요일,19-20시,월드컵경기장,16.9625,4.5694
1월,일요일,19-20시,월평,25.1625,7.9672
1월,일요일,19-20시,유성온천,73.9125,8.214
1월,일요일,19-20시,정부청사,34.0125,5.3215
1월,일요일,19-20시,중구청,10.125,1.5881
1월,일요일,19-20시,중앙로,74.85,30.5793
1월,일요일,19-20시,지족,12.8125,5.3595
1월,일요일,19-20시,탄방,20.675,2.8754
1월,일요일,19-20시,판암,22.55,8.0071
1월,일요일,19-20시,현충원,11.2375,2.034
1월,일요일,20-21시,갈마,18.8125,6.9328
1월,일요일,20-21시,갑천,5.575,2.1946
1월,일요일,20-21시,구암,18.6125,5.0713
1월,일요일,20-21시,노은,25.3875,3.6049
1월,일요일,20-21시,대동,20.525,8.5697
1월,일요일,20-21시,대전,113.275,43.5197
1월,일요일,20-21시,반석,37.1125,10.9471
1월,일요일,20-21시,서대전네거리,28.4625,7.6679
1월,일요일,20-21시,시청,37.2875,10.3966
1월,일요일,20-21시,신흥,8.5625,3.3049
1월,일요일,20-21시,오룡,16.05,5.0404
1월,일요일,20-21시,용문,41.5,3.8571
1월,일요일,20-21시,월드컵경기장,14.6125,3.6713
1월,일요일,20-21시,월평,23.075,7.7932
1월,일요일,20-21시,유성온천,68.325,14.1249
1월,일요일,20-21시,정부청사,34.9625,8.0615
1월,일요일,20-21시,중구청,7.05,1.616
1월,일요일,20-21시,중앙로,63.275,33.3615
1월,일요일,20-21시,지족,10.7375,4.0507
1월,일요일,20-21시,탄방,18.45,2.832
1월,일요일,20-21시,판암,20.5625,6.7876
1월,일요일,20-21시,현충원,10.975,4.0138
1월,일요일,21-22시,갈마,17.8375,7.9792
1월,일요일,21-22시,갑천,4.9375,2.1434
1월,일요일,21-22시,구암,16.15,6.2205
1월,일요일,21-22시,노은,21.7375,1.591
1월,일요일,21-22시,대동,17.4,9.6499
1월,일요일,21-22시,대전,104.15,71.9544
1월,일요일,21-22시,반석,37.5,14.4599
1월,일요일,21-22시,서대전네거리,25.925,6.5665
1월,일요일,21-22시,시청,36.525,4.65
1월,일요일,21-22시,신흥,8.225,4.3411
1월,일요일,21-22시,오룡,13.675,3.5928
1월,일요일,21-22시,용문,38.0,6.1612
1월,일요일,21-22시,월드컵경기장,11.2125,4.1998
1월,일요일,21-22시,월평,22.6375,12.1972
1월,일요일,21-22시,유성온천,61.65,15.1941
1월,일요일,21-22시,정부청사,30.0375,5.8076
1월,일요일,21-22시,중구청,8.125,2.5387
1월,일요일,21-22시,중앙로,46.35,27.8562
1월,일요일,21-22시,지족,8.7625,3.1744
1월,일요일,21-22시,탄방,18.5875,5.0902
1월,일요일,21-22시,판암,16.875,9.3864
1월,일요일,21-22시,현충원,9.5,4.246
1월,일요일,22-23시,갈마,14.1125,9.4471
1월,일요일,22-23시,갑천,3.7375,2.8725
1월,일요일,22-23시,구암,9.4125,3.4056
1월,일요일,22-23시,노은,20.1625,4.1812
1월,일요일,22-23시,대동,14.9875,8.8025
1월,일요일,22-23시,대전,66.275,58.6344
1월,일요일,22-23시,반석,31.4,10.7629
1월,일요일,22-23시,서대전네거리,20.9125,9.4956
1월,일요일,22-23시,시청,32.4,12.0641
1월,일요일,22-23시,신흥,6.375,4.7089
1월,일요일,22-23시,오룡,11.4125,4.0587
1월,일요일,22-23시,용문,23.475,6.3414
1월,일요일,22-23시,월드컵경기장,9.5,5.1116
1월,일요일,22-23시,월평,19.2625,11.169
1월,일요일,22-23시,유성온천,47.3375,15.4538
1월,일요일,22-23시,정부청사,18.8125,1.6974
1월,일요일,22-23시,중구청,6.7125,2.0733
1월,일요일,22-23시,중앙로,26.75,14.8653
1월,일요일,22-23시,지족,8.5875,5.4423
1월,일요일,22-23시,탄방,15.5875,5.2743
1월,일요일,22-23시,판암,13.1875,8.7329
1월,일요일,22-23시,현충원,5.525,3.9802
1월,일요일,23-00시,갈마,11.8875,6.4512
1월,일요일,23-00시,갑천,3.025,1.8406
1월,일요일,23-00시,구암,5.55,1.5946
1월,일요일,23-00시,노은,10.9,3.1405
1월,일요일,23-00시,대동,9.8375,6.4493
1월,일요일,23-00시,대전,24.3625,20.772
1월,일요일,23-00시,반석,16.0125,6.7389
1월,일요일,23-00시,서대전네거리,12.325,5.0908
1월,일요일,23-00시,시청,18.15,4.9399
1월,일요일,23-00시,신흥,4.2,4.2658
1월,일요일,23-00시,오룡,8.3375,3.6645
1월,일요일,23-00시,용문,15.65,4.0405
1월,일요일,23-00시,월드컵경기장,4.4,3.7317
1월,일요일,23-00시,월평,11.4375,7.4561
1월,일요일,23-00시,유성온천,29.2375,9.7096
1월,일요일,23-00시,정부청사,9.35,2.1132
1월,일요일,23-00시,중구청,3.7875,1.7796
1월,일요일,23-00시,중앙로,15.325,10.9613
1월,일요일,23-00시,지족,6.35,3.701
1월,일요일,23-00시,탄방,8.275,3.7224
1월,일요일,23-00시,판암,6.2125,5.1212
1월,일요일,23-00시,현충원,2.825,2.0797
1월,토요일,05-06시,갈마,7.7875,3.9353
1월,토요일,05-06시,갑천,2.05,0.5529
1월,토요일,05-06시,구암,3.8375,2.483
1월,토요일,05-06시,노은,4.125,2.0886
1월,토요일,05-06시,대동,8.3,5.3053
1월,토요일,05-06시,대전,10.1875,7.098
1월,토요일,05-06시,반석,8.0125,2.8638
1월,토요일,05-06시,서대전네거리,8.45,3.6465
1월,토요일,05-06시,시청,6.1875,1.0908
1월,토요일,05-06시,신흥,4.15,3.2536
1월,토요일,05-06시,오룡,5.3375,3.3857
1월,토요일,05-06시,용문,8.1875,4.5755
1월,토요일,05-06시,월드컵경기장,3.6125,1.0106
1월,토요일,05-06시,월평,6.375,4.8922
1월,토요일,05-06시,유성온천,14.375,2.353
1월,토요일,05-06시,정부청사,6.5375,2.2
1월,토요일,05-06시,중구청,3.0375,1.3394
1월,토요일,05-06시,중앙로,4.7875,0.8951
1월,토요일,05-06시,지족,2.65,1.0212
1월,토요일,05-06시,탄방,5.875,1.2624
1월,토요일,05-06시,판암,7.425,5.5107
1월,토요일,05-06시,현충원,1.3375,0.7386
1월,토요일,06-07시,갈마,8.6625,4.4944
1월,토요일,06-07시,갑천,3.275,0.8013
1월,토요일,06-07시,구암,8.325,1.1696
1월,토요일,06-07시,노은,7.05,2.7261
1월,토요일,06-07시,대동,12.0,6.173
1월,토요일,06-07시,대전,32.525,19.9162
1월,토요일,06-07시,반석,19.075,3.7404
1월,토요일,06-07시,서대전네거리,12.5,2.2866
1월,토요일,06-07시,시청,11.9375,1.4242
1월,토요일,06-07시,신흥,6.4625,4.1172
1월,토요일,06-07시,오룡,9.8375,2.9257
1월,토요일,06-07시,용문,17.975,2.6467
1월,토요일,06-07시,월드컵경기장,6.8625,0.962
1월,토요일,06-07시,월평,9.4125,5.6807
1월,토요일,06-07시,유성온천,25.2125,3.2857
1월,토요일,06-07시,정부청사,11.8875,3.3926
1월,토요일,06-07시,중구청,5.3625,0.9226
1월,토요일,06-07시,중앙로,6.5625,1.194
1월,토요일,06-07시,지족,5.9125,2.2863
1월,토요일,06-07시,탄방,13.225,2.2302
1월,토요일,06-07시,판암,13.9125,7.3045
1월,토요일,06-07시,현충원,2.6,0.6633
1월,토요일,07-08시,갈마,15.925,10.2476
1월,토요일,07-08시,갑천,5.425,2.447
1월,토요일,07-08시,구암,14.375,2.3101
1월,토요일,07-08시,노은,15.225,1.6482
1월,토요일,07-08시,대동,20.0375,9.056
1월,토요일,07-08시,대전,61.3375,28.6453
1월,토요일,07-08시,반석,32.7,8.3322
1월,토요일,07-08시,서대전네거리,23.1375,6.729
1월,토요일,07-08시,시청,24.425,8.9509
1월,토요일,07-08시,신흥,11.975,6.9561
1월,토요일,07-08시,오룡,16.65,5.5583
1월,토요일,07-08시,용문,29.95,4.8779
1월,토요일,07-08시,월드컵경기장,12.6375,2.6425
1월,토요일,07-08시,월평,16.175,10.541
1월,토요일,07-08시,유성온천,39.15,13.6164
1월,토요일,07-08시,정부청사,18.65,4.1224
1월,토요일,07-08시,중구청,8.1375,1.2212
1월,토요일,07-08시,중앙로,12.4625,2.7375
1월,토요일,07-08시,지족,9.6125,3.4577
1월,토요일,07-08시,탄방,18.0,4.9179
1월,토요일,07-08시,판암,21.2875,11.2497
1월,토요일,07-08시,현충원,8.3625,2.1447
1월,토요일,08-09시,갈마,24.15,12.1828
1월,토요일,08-09시,갑천,9.7125,3.7915
1월,토요일,08-09시,구암,23.8875,4.7045
1월,토요일,08-09시,노은,32.775,2.9485
1월,토요일,08-09시,대동,32.3375,10.1551
1월,토요일,08-09시,대전,110.675,31.2478
1월,토요일,08-09시,반석,51.6,13.2413
1월,토요일,08-09시,서대전네거리,44.05,5.7676
1월,토요일,08-09시,시청,51.0625,21.145
1월,토요일,08-09시,신흥,17.7625,8.7777
1월,토요일,08-09시,오룡,31.05,10.1306
1월,토요일,08-09시,용문,55.6125,4.0481
1월,토요일,08-09시,월드컵경기장,22.4,8.3493
1월,토요일,08-09시,월평,25.775,13.3207
1월,토요일,08-09시,유성온천,76.5875,5.4028
1월,토요일,08-09시,정부청사,40.675,12.6517
1월,토요일,08-09시,중구청,12.275,2.495
1월,토요일,08-09시,중앙로,34.1625,12.537
1월,토요일,08-09시,지족,16.55,2.5973
1월,토요일,08-09시,탄방,36.075,8.4829
1월,토요일,08-09시,판암,37.225,15.7335
1월,토요일,08-09시,현충원,21.5125,9.8015
1월,토요일,09-10시,갈마,27.5625,12.5262
1월,토요일,09-10시,갑천,10.925,3.31
1월,토요일,09-10시,구암,31.35,7.714
1월,토요일,09-10시,노은,45.6125,4.0664
1월,토요일,09-10시,대동,34.4625,16.722
1월,토요일,09-10시,대전,145.9875,32.0719
1월,토요일,09-10시,반석,65.075,25.1637
1월,토요일,09-10시,서대전네거리,48.85,5.1222
1월,토요일,09-10시,시청,65.25,27.7159
1월,토요일,09-10시,신흥,17.3625,10.6713
1월,토요일,09-10시,오룡,31.55,8.3415
1월,토요일,09-10시,용문,64.3,6.3955
1월,토요일,09-10시,월드컵경기장,24.5875,6.1805
1월,토요일,09-10시,월평,33.0375,13.164
1월,토요일,09-10시,유성온천,91.6875,5.6625
1월,토요일,09-10시,정부청사,48.325,14.721
1월,토요일,09-10시,중구청,16.15,3.1973
1월,토요일,09-10시,중앙로,43.975,19.0308
1월,토요일,09-10시,지족,17.1125,6.1072
1월,토요일,09-10시,탄방,46.225,12.618
1월,토요일,09-10시,판암,42.5875,21.5343
1월,토요일,09-10시,현충원,20.225,2.1164
1월,토요일,10-11시,갈마,31.05,11.3804
1월,토요일,10-11시,갑천,9.8125,1.8673
1월,토요일,10-11시,구암,41.3625,14.6194
1월,토요일,10-11시,노은,43.1,4.6638
1월,토요일,10-11시,대동,32.55,15.263
1월,토요일,10-11시,대전,182.1125,23.5884
1월,토요일,10-11시,반석,62.625,23.1507
1월,토요일,10-11시,서대전네거리,52.825,6.4987
1월,토요일,10-11시,시청,66.35,18.0294
1월,토요일,10-11시,신흥,17.5375,8.6021
1월,토요일,10-11시,오룡,31.2125,7.4257
1월,토요일,10-11시,용문,75.7,8.6131
1월,토요일,10-11시,월드컵경기장,24.725,6.2002
1월,토요일,10-11시,월평,36.8625,7.6444
1월,토요일,10-11시,유성온천,99.8375,10.3639
1월,토요일,10-11시,정부청사,52.25,9.5654
1월,토요일,10-11시,중구청,16.6625,2.3742
1월,토요일,10-11시,중앙로,63.6625,30.1069
1월,토요일,10-11시,지족,17.475,6.529
1월,토요일,10-11시,탄방,43.475,6.6644
1월,토요일,10-11시,판암,41.2625,15.4119
1월,토요일,10-11시,현충원,24.75,4.2054
1월,토요일,11-12시,갈마,35.125,6.149
1월,토요일,11-12시,갑천,10.9625,1.5537
1월,토요일,11-12시,구암,49.1125,14.0307
1월,토요일,11-12시,노은,45.0125,2.6238
1월,토요일,11-12시,대동,35.675,12.9926
1월,토요일,11-12시,대전,210.4375,32.9199
1월,토요일,11-12시,반석,70.0875,26.3565
1월,토요일,11-12시,서대전네거리,67.7375,7.1741
1월,토요일,11-12시,시청,74.2625,10.8512
1월,토요일,11-12시,신흥,18.1,5.5397
1월,토요일,11-12시,오룡,37.5875,12.0291
1월,토요일,11-12시,용문,82.2125,5.8055
1월,토요일,11-12시,월드컵경기장,25.7625,8.8821
1월,토요일,11-12시,월평,40.5625,9.0625
1월,토요일,11-12시,유성온천,115.7625,12.8922
1월,토요일,11-12시,정부청사,60.55,13.5965
1월,토요일,11-12시,중구청,19.8875,2.4521
1월,토요일,11-12시,중앙로,94.0,53.559
1월,토요일,11-12시,지족,21.4125,7.2943
1월,토요일,11-12시,탄방,45.4375,5.1904
1월,토요일,11-12시,판암,45.9625,10.6625
1월,토요일,11-12시,현충원,26.1625,4.712
1월,토요일,12-13시,갈마,39.25,3.9756
1월,토요일,12-13시,갑천,12.5,2.3201
1월,토요일,12-13시,구암,43.1375,15.6491
1월,토요일,12-13시,노은,55.7625,7.02
1월,토요일,12-13시,대동,37.775,13.9596
1월,토요일,12-13시,대전,191.5125,18.6139
1월,토요일,12-13시,반석,72.8875,23.939
1월,토요일,12-13시,서대전네거리,66.2625,8.0305
1월,토요일,12-13시,시청,96.2125,11.1355
1월,토요일,12-13시,신흥,19.4625,3.2597
1월,토요일,12-13시,오룡,34.9,6.2064
1월,토요일,12-13시,용문,85.8625,9.9946
1월,토요일,12-13시,월드컵경기장,27.95,4.4327
1월,토요일,12-13시,월평,42.3,2.9399
1월,토요일,12-13시,유성온천,120.375,8.3628
1월,토요일,12-13시,정부청사,64.1,11.2735
1월,토요일,12-13시,중구청,23.425,4.0973
1월,토요일,12-13시,중앙로,107.975,54.8756
1월,토요일,12-13시,지족,22.05,7.0086
1월,토요일,12-13시,탄방,50.1375,5.5585
1월,토요일,12-13시,판암,49.0625,13.6746
1월,토요일,12-13시,현충원,24.125,5.7767
1월,토요일,13-14시,갈마,41.3875,3.6385
1월,토요일,13-14시,갑천,13.0125,2.3643
1월,토요일,13-14시,구암,44.7875,18.3425
1월,토요일,13-14시,노은,55.8375,8.5211
1월,토요일,13-14시,대동,37.1125,6.5799
1월,토요일,13-14시,대전,215.825,49.0761
1월,토요일,13-14시,반석,75.075,13.1534
1월,토요일,13-14시,서대전네거리,67.3,9.6957
1월,토요일,13-14시,시청,93.5,8.6966
1월,토요일,13-14시,신흥,21.6,3.6355
1월,토요일,13-14시,오룡,41.1875,5.727
1월,토요일,13-14시,용문,90.8125,11.7993
1월,토요일,13-14시,월드컵경기장,29.1375,7.038
1월,토요일,13-14시,월평,46.1,4.6337
1월,토요일,13-14시,유성온천,125.3375,17.9186
1월,토요일,13-14시,정부청사,65.975,9.1667
1월,토요일,13-14시,중구청,24.8625,3.6944
1월,토요일,13-14시,중앙로,131.0,49.9203
1월,토요일,13-14시,지족,23.9875,6.6587
1월,토요일,13-14시,탄방,57.7875,6.0255
1월,토요일,13-14시,판암,49.7375,7.7162
1월,토요일,13-14시,현충원,25.0375,9.7318
1월,토요일,14-15시,갈마,38.5875,3.8573
1월,토요일,14-15시,갑천,11.5625,1.402
1월,토요일,14-15시,구암,44.2,13.4364
1월,토요일,14-15시,노은,48.0,2.6875
1월,토요일,14-15시,대동,33.0375,3.5516
1월,토요일,14-15시,대전,214.9875,39.2709
1월,토요일,14-15시,반석,68.8625,9.2881
1월,토요일,14-15시,서대전네거리,62.1875,3.3977
1월,토요일,14-15시,시청,77.5375,5.849
1월,토요일,14-15시,신흥,18.3625,2.3287
1월,토요일,14-15시,오룡,37.2125,10.9276
1월,토요일,14-15시,용문,87.7875,10.3873
1월,토요일,14-15시,월드컵경기장,25.4625,4.6488
1월,토요일,14-15시,월평,43.6,3.4501
1월,토요일,14-15시,유성온천,125.825,9.371
1월,토요일,14-15시,정부청사,69.7375,7.6597
1월,토요일,14-15시,중구청,23.1375,2.7676
1월,토요일,14-15시,중앙로,135.5875,44.8949
1월,토요일,14-15시,지족,19.6625,3.3398
1월,토요일,14-15시,탄방,52.0,9.1784
1월,토요일,14-15시,판암,44.825,3.5832
1월,토요일,14-15시,현충원,22.4375,6.2987
1월,토요일,15-16시,갈마,41.3125,5.4423
1월,토요일,15-16시,갑천,13.85,3.8855
1월,토요일,15-16시,구암,41.65,10.1458
1월,토요일,15-16시,노은,50.1875,3.4951
